index,file_name,subject_ID,orientation,orientation_category,test_group_criteria,test_group_classification
1587,N59120_dwi_mask_OF_prepped_ARI.nii.gz,N59120,ARI,2,0.434121747,1
1588,N59120_dwi_mask_OF_prepped_ASR.nii.gz,N59120,ASR,3,0.903014093,1
1589,N59120_dwi_mask_OF_prepped_IAR.nii.gz,N59120,IAR,4,0.529997234,1
1590,N59120_dwi_mask_OF_prepped_ILA.nii.gz,N59120,ILA,5,0.563697262,1
1591,N59120_dwi_mask_OF_prepped_IPL.nii.gz,N59120,IPL,6,0.654443012,1
1592,N59120_dwi_mask_OF_prepped_IRP.nii.gz,N59120,IRP,7,0.531594375,1
1593,N59120_dwi_mask_OF_prepped_LAI.nii.gz,N59120,LAI,8,0.281893948,1
1594,N59120_dwi_mask_OF_prepped_LIP.nii.gz,N59120,LIP,9,0.804230511,1
1595,N59120_dwi_mask_OF_prepped_LPS.nii.gz,N59120,LPS,10,0.156831812,1
1596,N59120_dwi_mask_OF_prepped_LSA.nii.gz,N59120,LSA,11,0.272212898,1
1597,N59120_dwi_mask_OF_prepped_PIR.nii.gz,N59120,PIR,12,0.983475011,1
1598,N59120_dwi_mask_OF_prepped_PLI.nii.gz,N59120,PLI,13,0.345289847,1
1599,N59120_dwi_mask_OF_prepped_PRS.nii.gz,N59120,PRS,14,0.457018827,1
1600,N59120_dwi_mask_OF_prepped_PSL.nii.gz,N59120,PSL,15,0.911329876,1
1601,N59120_dwi_mask_OF_prepped_RAS.nii.gz,N59120,RAS,16,0.756782241,1
1602,N59120_dwi_mask_OF_prepped_RIA.nii.gz,N59120,RIA,17,0.927795702,1
1603,N59120_dwi_mask_OF_prepped_RPI.nii.gz,N59120,RPI,18,0.354010261,1
1604,N59120_dwi_mask_OF_prepped_RSP.nii.gz,N59120,RSP,19,0.212885446,1
1605,N59120_dwi_mask_OF_prepped_SAL.nii.gz,N59120,SAL,20,0.889600625,1
1606,N59120_dwi_mask_OF_prepped_SLP.nii.gz,N59120,SLP,21,0.214358247,1
1607,N59120_dwi_mask_OF_prepped_SPR.nii.gz,N59120,SPR,22,0.252700331,1
1608,N59120_dwi_mask_OF_prepped_SRA.nii.gz,N59120,SRA,23,0.730058624,1
1609,N59136_dwi_mask_OF_prepped_AIL.nii.gz,N59136,AIL,0,0.648003525,0
1610,N59136_dwi_mask_OF_prepped_ALS.nii.gz,N59136,ALS,1,0.74457085,0
1611,N59136_dwi_mask_OF_prepped_ARI.nii.gz,N59136,ARI,2,0.372860342,0
1612,N59136_dwi_mask_OF_prepped_ASR.nii.gz,N59136,ASR,3,0.520986906,0
1613,N59136_dwi_mask_OF_prepped_IAR.nii.gz,N59136,IAR,4,0.703164425,0
1614,N59136_dwi_mask_OF_prepped_ILA.nii.gz,N59136,ILA,5,0.99655739,0
1615,N59136_dwi_mask_OF_prepped_IPL.nii.gz,N59136,IPL,6,0.994232056,0
1616,N59136_dwi_mask_OF_prepped_IRP.nii.gz,N59136,IRP,7,0.132705963,0
1617,N59136_dwi_mask_OF_prepped_LAI.nii.gz,N59136,LAI,8,0.860927923,0
1618,N59136_dwi_mask_OF_prepped_LIP.nii.gz,N59136,LIP,9,0.319764634,0
1619,N59136_dwi_mask_OF_prepped_LPS.nii.gz,N59136,LPS,10,0.289571696,0
1620,N59136_dwi_mask_OF_prepped_LSA.nii.gz,N59136,LSA,11,0.011737039,0
1621,N59136_dwi_mask_OF_prepped_PIR.nii.gz,N59136,PIR,12,0.129816959,0
1622,N59136_dwi_mask_OF_prepped_PLI.nii.gz,N59136,PLI,13,0.965574218,0
1623,N59136_dwi_mask_OF_prepped_PRS.nii.gz,N59136,PRS,14,0.287934198,0
1624,N59136_dwi_mask_OF_prepped_PSL.nii.gz,N59136,PSL,15,0.460160828,0
1625,N59136_dwi_mask_OF_prepped_RAS.nii.gz,N59136,RAS,16,0.630835948,0
1626,N59136_dwi_mask_OF_prepped_RIA.nii.gz,N59136,RIA,17,0.246076253,0
1627,N59136_dwi_mask_OF_prepped_RPI.nii.gz,N59136,RPI,18,0.702352963,0
1628,N59136_dwi_mask_OF_prepped_RSP.nii.gz,N59136,RSP,19,0.269530603,0
1629,N59136_dwi_mask_OF_prepped_SAL.nii.gz,N59136,SAL,20,0.89151731,0
1630,N59136_dwi_mask_OF_prepped_SLP.nii.gz,N59136,SLP,21,0.45584334,0
1631,N59136_dwi_mask_OF_prepped_SPR.nii.gz,N59136,SPR,22,0.137649951,0
1632,N59136_dwi_mask_OF_prepped_SRA.nii.gz,N59136,SRA,23,0.862366332,0
1633,N59140_dwi_mask_OF_prepped_AIL.nii.gz,N59140,AIL,0,0.099628517,0
1634,N59140_dwi_mask_OF_prepped_ALS.nii.gz,N59140,ALS,1,0.228306489,0
1635,N59140_dwi_mask_OF_prepped_ARI.nii.gz,N59140,ARI,2,0.044107453,0
1636,N59140_dwi_mask_OF_prepped_ASR.nii.gz,N59140,ASR,3,0.490852956,0
1637,N59140_dwi_mask_OF_prepped_IAR.nii.gz,N59140,IAR,4,0.654831952,0
1638,N59140_dwi_mask_OF_prepped_ILA.nii.gz,N59140,ILA,5,0.903828863,0
1639,N59140_dwi_mask_OF_prepped_IPL.nii.gz,N59140,IPL,6,0.131712605,0
1640,N59140_dwi_mask_OF_prepped_IRP.nii.gz,N59140,IRP,7,0.441693841,0
1641,N59140_dwi_mask_OF_prepped_LAI.nii.gz,N59140,LAI,8,0.47981219,0
1642,N59140_dwi_mask_OF_prepped_LIP.nii.gz,N59140,LIP,9,0.282568672,0
1643,N59140_dwi_mask_OF_prepped_LPS.nii.gz,N59140,LPS,10,0.075612035,0
1644,N59140_dwi_mask_OF_prepped_LSA.nii.gz,N59140,LSA,11,0.97026659,0
1645,N59140_dwi_mask_OF_prepped_PIR.nii.gz,N59140,PIR,12,0.541350682,0
1646,N59140_dwi_mask_OF_prepped_PLI.nii.gz,N59140,PLI,13,0.706105269,0
1647,N59140_dwi_mask_OF_prepped_PRS.nii.gz,N59140,PRS,14,0.649814952,0
1648,N59140_dwi_mask_OF_prepped_PSL.nii.gz,N59140,PSL,15,0.813653768,0
1649,N59140_dwi_mask_OF_prepped_RAS.nii.gz,N59140,RAS,16,0.804272912,0
1650,N59140_dwi_mask_OF_prepped_RIA.nii.gz,N59140,RIA,17,0.198949876,0
1651,N59140_dwi_mask_OF_prepped_RPI.nii.gz,N59140,RPI,18,0.377290908,0
1652,N59140_dwi_mask_OF_prepped_RSP.nii.gz,N59140,RSP,19,0.680306499,0
1653,N59140_dwi_mask_OF_prepped_SAL.nii.gz,N59140,SAL,20,0.194007346,0
1654,N59140_dwi_mask_OF_prepped_SLP.nii.gz,N59140,SLP,21,0.608707957,0
1655,N59140_dwi_mask_OF_prepped_SPR.nii.gz,N59140,SPR,22,0.179035725,0
1656,N59140_dwi_mask_OF_prepped_SRA.nii.gz,N59140,SRA,23,0.803428112,0
1657,N59141_dwi_mask_OF_prepped_AIL.nii.gz,N59141,AIL,0,0.839618062,0
1658,N59141_dwi_mask_OF_prepped_ALS.nii.gz,N59141,ALS,1,0.392934277,0
1659,N59141_dwi_mask_OF_prepped_ARI.nii.gz,N59141,ARI,2,0.150040433,0
1660,N59141_dwi_mask_OF_prepped_ASR.nii.gz,N59141,ASR,3,0.298431133,0
1661,N59141_dwi_mask_OF_prepped_IAR.nii.gz,N59141,IAR,4,0.223032496,0
1662,N59141_dwi_mask_OF_prepped_ILA.nii.gz,N59141,ILA,5,0.783408822,0
1663,N59141_dwi_mask_OF_prepped_IPL.nii.gz,N59141,IPL,6,0.836922998,0
1664,N59141_dwi_mask_OF_prepped_IRP.nii.gz,N59141,IRP,7,0.159272097,0
1665,N59141_dwi_mask_OF_prepped_LAI.nii.gz,N59141,LAI,8,0.325950365,0
1666,N59141_dwi_mask_OF_prepped_LIP.nii.gz,N59141,LIP,9,0.453867349,0
1667,N59141_dwi_mask_OF_prepped_LPS.nii.gz,N59141,LPS,10,0.377885896,0
1668,N59141_dwi_mask_OF_prepped_LSA.nii.gz,N59141,LSA,11,0.462705137,0
1669,N59141_dwi_mask_OF_prepped_PIR.nii.gz,N59141,PIR,12,0.018337739,0
1670,N59141_dwi_mask_OF_prepped_PLI.nii.gz,N59141,PLI,13,0.252303299,0
1671,N59141_dwi_mask_OF_prepped_PRS.nii.gz,N59141,PRS,14,0.194309046,0
1672,N59141_dwi_mask_OF_prepped_PSL.nii.gz,N59141,PSL,15,0.633485434,0
1673,N59141_dwi_mask_OF_prepped_RAS.nii.gz,N59141,RAS,16,0.590177368,0
1674,N59141_dwi_mask_OF_prepped_RIA.nii.gz,N59141,RIA,17,0.707936174,0
1675,N59141_dwi_mask_OF_prepped_RPI.nii.gz,N59141,RPI,18,0.175343598,0
1676,N59141_dwi_mask_OF_prepped_RSP.nii.gz,N59141,RSP,19,0.669677071,0
1677,N59141_dwi_mask_OF_prepped_SAL.nii.gz,N59141,SAL,20,0.533418659,0
1678,N59141_dwi_mask_OF_prepped_SLP.nii.gz,N59141,SLP,21,0.918901914,0
1679,N59141_dwi_mask_OF_prepped_SPR.nii.gz,N59141,SPR,22,0.014740712,0
1680,N59141_dwi_mask_OF_prepped_SRA.nii.gz,N59141,SRA,23,0.883167434,0
1681,N60056_dwi_mask_OF_prepped_AIL.nii.gz,N60056,AIL,0,0.491925995,0
1682,N60056_dwi_mask_OF_prepped_ALS.nii.gz,N60056,ALS,1,0.613702887,0
1683,N60056_dwi_mask_OF_prepped_ARI.nii.gz,N60056,ARI,2,0.636968918,0
1684,N60056_dwi_mask_OF_prepped_ASR.nii.gz,N60056,ASR,3,0.894828122,0
1685,N60056_dwi_mask_OF_prepped_IAR.nii.gz,N60056,IAR,4,0.880548053,0
1686,N60056_dwi_mask_OF_prepped_ILA.nii.gz,N60056,ILA,5,0.365430354,0
1687,N60056_dwi_mask_OF_prepped_IPL.nii.gz,N60056,IPL,6,0.222753087,0
1688,N60056_dwi_mask_OF_prepped_IRP.nii.gz,N60056,IRP,7,0.082539889,0
1689,N60056_dwi_mask_OF_prepped_LAI.nii.gz,N60056,LAI,8,0.966647175,0
1690,N60056_dwi_mask_OF_prepped_LIP.nii.gz,N60056,LIP,9,0.840067172,0
1691,N60056_dwi_mask_OF_prepped_LPS.nii.gz,N60056,LPS,10,0.14247387,0
1692,N60056_dwi_mask_OF_prepped_LSA.nii.gz,N60056,LSA,11,0.652360396,0
1693,N60056_dwi_mask_OF_prepped_PIR.nii.gz,N60056,PIR,12,0.658806296,0
1694,N60056_dwi_mask_OF_prepped_PLI.nii.gz,N60056,PLI,13,0.835324976,0
1695,N60056_dwi_mask_OF_prepped_PRS.nii.gz,N60056,PRS,14,0.01612906,0
1696,N60056_dwi_mask_OF_prepped_PSL.nii.gz,N60056,PSL,15,0.896723326,0
1697,N60056_dwi_mask_OF_prepped_RAS.nii.gz,N60056,RAS,16,0.254373362,0
1698,N60056_dwi_mask_OF_prepped_RIA.nii.gz,N60056,RIA,17,0.485639416,0
1699,N60056_dwi_mask_OF_prepped_RPI.nii.gz,N60056,RPI,18,0.614360969,0
1700,N60056_dwi_mask_OF_prepped_RSP.nii.gz,N60056,RSP,19,0.21553854,0
1701,N60056_dwi_mask_OF_prepped_SAL.nii.gz,N60056,SAL,20,0.279181459,0
1702,N60056_dwi_mask_OF_prepped_SLP.nii.gz,N60056,SLP,21,0.642938644,0
1703,N60056_dwi_mask_OF_prepped_SPR.nii.gz,N60056,SPR,22,0.548727455,0
1704,N60056_dwi_mask_OF_prepped_SRA.nii.gz,N60056,SRA,23,0.5707885,0
1705,N60058_dwi_mask_OF_prepped_AIL.nii.gz,N60058,AIL,0,0.298644036,1
1706,N60058_dwi_mask_OF_prepped_ALS.nii.gz,N60058,ALS,1,0.014845436,1
1707,N60058_dwi_mask_OF_prepped_ARI.nii.gz,N60058,ARI,2,0.265084679,1
1708,N60058_dwi_mask_OF_prepped_ASR.nii.gz,N60058,ASR,3,0.96118744,1
1709,N60058_dwi_mask_OF_prepped_IAR.nii.gz,N60058,IAR,4,0.24912869,1
1710,N60058_dwi_mask_OF_prepped_ILA.nii.gz,N60058,ILA,5,0.334142301,1
1711,N60058_dwi_mask_OF_prepped_IPL.nii.gz,N60058,IPL,6,0.88361928,1
1712,N60058_dwi_mask_OF_prepped_IRP.nii.gz,N60058,IRP,7,0.334231278,1
1713,N60058_dwi_mask_OF_prepped_LAI.nii.gz,N60058,LAI,8,0.581548022,1
1714,N60058_dwi_mask_OF_prepped_LIP.nii.gz,N60058,LIP,9,0.582057218,1
1715,N60058_dwi_mask_OF_prepped_LPS.nii.gz,N60058,LPS,10,0.730233582,1
1716,N60058_dwi_mask_OF_prepped_LSA.nii.gz,N60058,LSA,11,0.880617425,1
1717,N60058_dwi_mask_OF_prepped_PIR.nii.gz,N60058,PIR,12,0.972399444,1
1718,N60058_dwi_mask_OF_prepped_PLI.nii.gz,N60058,PLI,13,0.378375185,1
1719,N60058_dwi_mask_OF_prepped_PRS.nii.gz,N60058,PRS,14,0.349715428,1
1720,N60058_dwi_mask_OF_prepped_PSL.nii.gz,N60058,PSL,15,0.98193857,1
1721,N60058_dwi_mask_OF_prepped_RAS.nii.gz,N60058,RAS,16,0.216516273,1
1722,N60058_dwi_mask_OF_prepped_RIA.nii.gz,N60058,RIA,17,0.14167742,1
1723,N60058_dwi_mask_OF_prepped_RPI.nii.gz,N60058,RPI,18,0.150481969,1
1724,N60058_dwi_mask_OF_prepped_RSP.nii.gz,N60058,RSP,19,0.908833606,1
1725,N60058_dwi_mask_OF_prepped_SAL.nii.gz,N60058,SAL,20,0.247072696,1
1726,N60058_dwi_mask_OF_prepped_SLP.nii.gz,N60058,SLP,21,0.067829745,1
1727,N60058_dwi_mask_OF_prepped_SPR.nii.gz,N60058,SPR,22,0.349554705,1
1728,N60058_dwi_mask_OF_prepped_SRA.nii.gz,N60058,SRA,23,0.177501136,1
1729,N60060_dwi_mask_OF_prepped_AIL.nii.gz,N60060,AIL,0,0.438493779,0
1730,N60060_dwi_mask_OF_prepped_ALS.nii.gz,N60060,ALS,1,0.957824312,0
1731,N60060_dwi_mask_OF_prepped_ARI.nii.gz,N60060,ARI,2,0.626806707,0
1732,N60060_dwi_mask_OF_prepped_ASR.nii.gz,N60060,ASR,3,0.971314878,0
1733,N60060_dwi_mask_OF_prepped_IAR.nii.gz,N60060,IAR,4,0.210198795,0
1734,N60060_dwi_mask_OF_prepped_ILA.nii.gz,N60060,ILA,5,0.325732188,0
1735,N60060_dwi_mask_OF_prepped_IPL.nii.gz,N60060,IPL,6,0.60511401,0
1736,N60060_dwi_mask_OF_prepped_IRP.nii.gz,N60060,IRP,7,0.454938861,0
1737,N60060_dwi_mask_OF_prepped_LAI.nii.gz,N60060,LAI,8,0.698713779,0
1738,N60060_dwi_mask_OF_prepped_LIP.nii.gz,N60060,LIP,9,0.439997778,0
1739,N60060_dwi_mask_OF_prepped_LPS.nii.gz,N60060,LPS,10,0.597746179,0
1740,N60060_dwi_mask_OF_prepped_LSA.nii.gz,N60060,LSA,11,0.652619076,0
1741,N60060_dwi_mask_OF_prepped_PIR.nii.gz,N60060,PIR,12,0.75817628,0
1742,N60060_dwi_mask_OF_prepped_PLI.nii.gz,N60060,PLI,13,0.066591213,0
1743,N60060_dwi_mask_OF_prepped_PRS.nii.gz,N60060,PRS,14,0.343354063,0
1744,N60060_dwi_mask_OF_prepped_PSL.nii.gz,N60060,PSL,15,0.984330906,0
1745,N60060_dwi_mask_OF_prepped_RAS.nii.gz,N60060,RAS,16,0.075393663,0
1746,N60060_dwi_mask_OF_prepped_RIA.nii.gz,N60060,RIA,17,0.034775143,0
1747,N60060_dwi_mask_OF_prepped_RPI.nii.gz,N60060,RPI,18,0.516130267,0
1748,N60060_dwi_mask_OF_prepped_RSP.nii.gz,N60060,RSP,19,0.786892247,0
1749,N60060_dwi_mask_OF_prepped_SAL.nii.gz,N60060,SAL,20,0.90339902,0
1750,N60060_dwi_mask_OF_prepped_SLP.nii.gz,N60060,SLP,21,0.353148819,0
1751,N60060_dwi_mask_OF_prepped_SPR.nii.gz,N60060,SPR,22,0.224745438,0
1752,N60060_dwi_mask_OF_prepped_SRA.nii.gz,N60060,SRA,23,0.51749161,0
1753,N60062_dwi_mask_OF_prepped_AIL.nii.gz,N60062,AIL,0,0.668668609,0
1754,N60062_dwi_mask_OF_prepped_ALS.nii.gz,N60062,ALS,1,0.775422234,0
1755,N60062_dwi_mask_OF_prepped_ARI.nii.gz,N60062,ARI,2,0.977671136,0
1756,N60062_dwi_mask_OF_prepped_ASR.nii.gz,N60062,ASR,3,0.028156308,0
1757,N60062_dwi_mask_OF_prepped_IAR.nii.gz,N60062,IAR,4,0.42290656,0
1758,N60062_dwi_mask_OF_prepped_ILA.nii.gz,N60062,ILA,5,0.855174905,0
1759,N60062_dwi_mask_OF_prepped_IPL.nii.gz,N60062,IPL,6,0.602074419,0
1760,N60062_dwi_mask_OF_prepped_IRP.nii.gz,N60062,IRP,7,0.812046569,0
1761,N60062_dwi_mask_OF_prepped_LAI.nii.gz,N60062,LAI,8,0.060963254,0
1762,N60062_dwi_mask_OF_prepped_LIP.nii.gz,N60062,LIP,9,0.546921698,0
1763,N60062_dwi_mask_OF_prepped_LPS.nii.gz,N60062,LPS,10,0.671969239,0
1764,N60062_dwi_mask_OF_prepped_LSA.nii.gz,N60062,LSA,11,0.000731596,0
1765,N60062_dwi_mask_OF_prepped_PIR.nii.gz,N60062,PIR,12,0.208447962,0
1766,N60062_dwi_mask_OF_prepped_PLI.nii.gz,N60062,PLI,13,0.314899702,0
1767,N60062_dwi_mask_OF_prepped_PRS.nii.gz,N60062,PRS,14,0.183484476,0
1768,N60062_dwi_mask_OF_prepped_PSL.nii.gz,N60062,PSL,15,0.865697343,0
1769,N60062_dwi_mask_OF_prepped_RAS.nii.gz,N60062,RAS,16,0.220959088,0
1770,N60062_dwi_mask_OF_prepped_RIA.nii.gz,N60062,RIA,17,0.422116744,0
1771,N60062_dwi_mask_OF_prepped_RPI.nii.gz,N60062,RPI,18,0.282860157,0
1772,N60062_dwi_mask_OF_prepped_RSP.nii.gz,N60062,RSP,19,0.663996321,0
1773,N60062_dwi_mask_OF_prepped_SAL.nii.gz,N60062,SAL,20,0.070560496,0
1774,N60062_dwi_mask_OF_prepped_SLP.nii.gz,N60062,SLP,21,0.667191051,0
1775,N60062_dwi_mask_OF_prepped_SPR.nii.gz,N60062,SPR,22,0.265594452,0
1776,N60062_dwi_mask_OF_prepped_SRA.nii.gz,N60062,SRA,23,0.239017005,0
1777,N60064_dwi_mask_OF_prepped_AIL.nii.gz,N60064,AIL,0,0.247756252,1
1778,N60064_dwi_mask_OF_prepped_ALS.nii.gz,N60064,ALS,1,0.279776335,1
1779,N60064_dwi_mask_OF_prepped_ARI.nii.gz,N60064,ARI,2,0.18362034,1
1780,N60064_dwi_mask_OF_prepped_ASR.nii.gz,N60064,ASR,3,0.610563697,1
1781,N60064_dwi_mask_OF_prepped_IAR.nii.gz,N60064,IAR,4,0.244108825,1
1782,N60064_dwi_mask_OF_prepped_ILA.nii.gz,N60064,ILA,5,0.506082973,1
1783,N60064_dwi_mask_OF_prepped_IPL.nii.gz,N60064,IPL,6,0.337120085,1
1784,N60064_dwi_mask_OF_prepped_IRP.nii.gz,N60064,IRP,7,0.425678175,1
1785,N60064_dwi_mask_OF_prepped_LAI.nii.gz,N60064,LAI,8,0.180222235,1
1786,N60064_dwi_mask_OF_prepped_LIP.nii.gz,N60064,LIP,9,0.941421077,1
1787,N60064_dwi_mask_OF_prepped_LPS.nii.gz,N60064,LPS,10,0.202297186,1
1788,N60064_dwi_mask_OF_prepped_LSA.nii.gz,N60064,LSA,11,0.751612428,1
1789,N60064_dwi_mask_OF_prepped_PIR.nii.gz,N60064,PIR,12,0.246187341,1
1790,N60064_dwi_mask_OF_prepped_PLI.nii.gz,N60064,PLI,13,0.214296892,1
1791,N60064_dwi_mask_OF_prepped_PRS.nii.gz,N60064,PRS,14,0.527058757,1
1792,N60064_dwi_mask_OF_prepped_PSL.nii.gz,N60064,PSL,15,0.28866945,1
1793,N60064_dwi_mask_OF_prepped_RAS.nii.gz,N60064,RAS,16,0.360863095,1
1794,N60064_dwi_mask_OF_prepped_RIA.nii.gz,N60064,RIA,17,0.6853824,1
1795,N60064_dwi_mask_OF_prepped_RPI.nii.gz,N60064,RPI,18,0.612364514,1
1796,N60064_dwi_mask_OF_prepped_RSP.nii.gz,N60064,RSP,19,0.057838832,1
1797,N60064_dwi_mask_OF_prepped_SAL.nii.gz,N60064,SAL,20,0.120854341,1
1798,N60064_dwi_mask_OF_prepped_SLP.nii.gz,N60064,SLP,21,0.644586774,1
1799,N60064_dwi_mask_OF_prepped_SPR.nii.gz,N60064,SPR,22,0.408493687,1
1800,N60064_dwi_mask_OF_prepped_SRA.nii.gz,N60064,SRA,23,0.09975523,1
1801,N60068_dwi_mask_OF_prepped_AIL.nii.gz,N60068,AIL,0,0.762939613,0
1802,N60068_dwi_mask_OF_prepped_ALS.nii.gz,N60068,ALS,1,0.360670814,0
1803,N60068_dwi_mask_OF_prepped_ARI.nii.gz,N60068,ARI,2,0.54085362,0
1804,N60068_dwi_mask_OF_prepped_ASR.nii.gz,N60068,ASR,3,0.019373894,0
1805,N60068_dwi_mask_OF_prepped_IAR.nii.gz,N60068,IAR,4,0.420448802,0
1806,N60068_dwi_mask_OF_prepped_ILA.nii.gz,N60068,ILA,5,0.831404622,0
1807,N60068_dwi_mask_OF_prepped_IPL.nii.gz,N60068,IPL,6,0.996958968,0
1808,N60068_dwi_mask_OF_prepped_IRP.nii.gz,N60068,IRP,7,0.18257916,0
1809,N60068_dwi_mask_OF_prepped_LAI.nii.gz,N60068,LAI,8,0.149736528,0
1810,N60068_dwi_mask_OF_prepped_LIP.nii.gz,N60068,LIP,9,0.540511705,0
1811,N60068_dwi_mask_OF_prepped_LPS.nii.gz,N60068,LPS,10,0.060915519,0
1812,N60068_dwi_mask_OF_prepped_LSA.nii.gz,N60068,LSA,11,0.773887996,0
1813,N60068_dwi_mask_OF_prepped_PIR.nii.gz,N60068,PIR,12,0.777097279,0
1814,N60068_dwi_mask_OF_prepped_PLI.nii.gz,N60068,PLI,13,0.340725115,0
1815,N60068_dwi_mask_OF_prepped_PRS.nii.gz,N60068,PRS,14,0.967009379,0
1816,N60068_dwi_mask_OF_prepped_PSL.nii.gz,N60068,PSL,15,0.123037128,0
1817,N60068_dwi_mask_OF_prepped_RAS.nii.gz,N60068,RAS,16,0.503562605,0
1818,N60068_dwi_mask_OF_prepped_RIA.nii.gz,N60068,RIA,17,0.040753357,0
1819,N60068_dwi_mask_OF_prepped_RPI.nii.gz,N60068,RPI,18,0.069141564,0
1820,N60068_dwi_mask_OF_prepped_RSP.nii.gz,N60068,RSP,19,0.502233611,0
1821,N60068_dwi_mask_OF_prepped_SAL.nii.gz,N60068,SAL,20,0.862214632,0
1822,N60068_dwi_mask_OF_prepped_SLP.nii.gz,N60068,SLP,21,0.854368561,0
1823,N60068_dwi_mask_OF_prepped_SPR.nii.gz,N60068,SPR,22,0.280102131,0
1824,N60068_dwi_mask_OF_prepped_SRA.nii.gz,N60068,SRA,23,0.078385875,0
1825,N60070_dwi_mask_OF_prepped_AIL.nii.gz,N60070,AIL,0,0.953929359,0
1826,N60070_dwi_mask_OF_prepped_ALS.nii.gz,N60070,ALS,1,0.471653859,0
1827,N60070_dwi_mask_OF_prepped_ARI.nii.gz,N60070,ARI,2,0.188874229,0
1828,N60070_dwi_mask_OF_prepped_ASR.nii.gz,N60070,ASR,3,0.315417484,0
1829,N60070_dwi_mask_OF_prepped_IAR.nii.gz,N60070,IAR,4,0.165991125,0
1830,N60070_dwi_mask_OF_prepped_ILA.nii.gz,N60070,ILA,5,0.867003558,0
1831,N60070_dwi_mask_OF_prepped_IPL.nii.gz,N60070,IPL,6,0.995978995,0
1832,N60070_dwi_mask_OF_prepped_IRP.nii.gz,N60070,IRP,7,0.056237087,0
1833,N60070_dwi_mask_OF_prepped_LAI.nii.gz,N60070,LAI,8,0.271472251,0
1834,N60070_dwi_mask_OF_prepped_LIP.nii.gz,N60070,LIP,9,0.236557382,0
1835,N60070_dwi_mask_OF_prepped_LPS.nii.gz,N60070,LPS,10,0.058063261,0
1836,N60070_dwi_mask_OF_prepped_LSA.nii.gz,N60070,LSA,11,0.185610345,0
1837,N60070_dwi_mask_OF_prepped_PIR.nii.gz,N60070,PIR,12,0.49548082,0
1838,N60070_dwi_mask_OF_prepped_PLI.nii.gz,N60070,PLI,13,0.54672399,0
1839,N60070_dwi_mask_OF_prepped_PRS.nii.gz,N60070,PRS,14,0.330100921,0
1840,N60070_dwi_mask_OF_prepped_PSL.nii.gz,N60070,PSL,15,0.758906851,0
1841,N60070_dwi_mask_OF_prepped_RAS.nii.gz,N60070,RAS,16,0.193073253,0
1842,N60070_dwi_mask_OF_prepped_RIA.nii.gz,N60070,RIA,17,0.274259799,0
1843,N60070_dwi_mask_OF_prepped_RPI.nii.gz,N60070,RPI,18,0.188687814,0
1844,N60070_dwi_mask_OF_prepped_RSP.nii.gz,N60070,RSP,19,0.836070726,0
1845,N60070_dwi_mask_OF_prepped_SAL.nii.gz,N60070,SAL,20,0.573455067,0
1846,N60070_dwi_mask_OF_prepped_SLP.nii.gz,N60070,SLP,21,0.299138258,0
1847,N60070_dwi_mask_OF_prepped_SPR.nii.gz,N60070,SPR,22,0.692690291,0
1848,N60070_dwi_mask_OF_prepped_SRA.nii.gz,N60070,SRA,23,0.358124177,0
1849,N60072_dwi_mask_OF_prepped_AIL.nii.gz,N60072,AIL,0,0.935510364,0
1850,N60072_dwi_mask_OF_prepped_ALS.nii.gz,N60072,ALS,1,0.796340441,0
1851,N60072_dwi_mask_OF_prepped_ARI.nii.gz,N60072,ARI,2,0.449553583,0
1852,N60072_dwi_mask_OF_prepped_ASR.nii.gz,N60072,ASR,3,0.034648583,0
1853,N60072_dwi_mask_OF_prepped_IAR.nii.gz,N60072,IAR,4,0.666536531,0
1854,N60072_dwi_mask_OF_prepped_ILA.nii.gz,N60072,ILA,5,0.043206974,0
1855,N60072_dwi_mask_OF_prepped_IPL.nii.gz,N60072,IPL,6,0.191331463,0
1856,N60072_dwi_mask_OF_prepped_IRP.nii.gz,N60072,IRP,7,0.584234932,0
1857,N60072_dwi_mask_OF_prepped_LAI.nii.gz,N60072,LAI,8,0.648160698,0
1858,N60072_dwi_mask_OF_prepped_LIP.nii.gz,N60072,LIP,9,0.284260165,0
1859,N60072_dwi_mask_OF_prepped_LPS.nii.gz,N60072,LPS,10,0.74575539,0
1860,N60072_dwi_mask_OF_prepped_LSA.nii.gz,N60072,LSA,11,0.234655208,0
1861,N60072_dwi_mask_OF_prepped_PIR.nii.gz,N60072,PIR,12,0.024988645,0
1862,N60072_dwi_mask_OF_prepped_PLI.nii.gz,N60072,PLI,13,0.781469035,0
1863,N60072_dwi_mask_OF_prepped_PRS.nii.gz,N60072,PRS,14,0.062513452,0
1864,N60072_dwi_mask_OF_prepped_PSL.nii.gz,N60072,PSL,15,0.675770451,0
1865,N60072_dwi_mask_OF_prepped_RAS.nii.gz,N60072,RAS,16,0.995418281,0
1866,N60072_dwi_mask_OF_prepped_RIA.nii.gz,N60072,RIA,17,0.917717077,0
1867,N60072_dwi_mask_OF_prepped_RPI.nii.gz,N60072,RPI,18,0.362109367,0
1868,N60072_dwi_mask_OF_prepped_RSP.nii.gz,N60072,RSP,19,0.12459786,0
1869,N60072_dwi_mask_OF_prepped_SAL.nii.gz,N60072,SAL,20,0.972742308,0
1870,N60072_dwi_mask_OF_prepped_SLP.nii.gz,N60072,SLP,21,0.207056109,0
